date,title,url,source_name,language,keyword,event_name,relevance_label,risk_score,intl_pressure_score,intl_up_article,intl_down_article,intl_neutral_article
2020-03-30,Goldman on how the 'largest economic shock of our lifetimes' will permanently alter energy markets - CNBC,https://news.google.com/rss/articles/CBMiqAFBVV95cUxObVFKSUtRVHpkNUw5ZUxldzBwVHpKVGJOWGtUcGJodXhFYUIwb0x3dWVTUXR6al9wMFE0bjJrVGN0Z2JLU1lhbjBsY05kQmhjanNwVkJNNTlpMzc4cTlzZ3p2ejNjUll0RDNQcy1KdkVUbUlfQTZBclJFS1Y2SDBadExxUHJQZDM5SUlJenJsWXFEMTFfZW9YSVJ1OWhLc3A2UE9KN3RqYkTSAa4BQVVfeXFMTW5OTjI5QWtnWVFWS1c4QmdVZUdCaE9tTWNfUWJlX0h6S3k3N3RYNXQzVU9UelR6blM5RnM3allBTlNrTFYwNzY0TlBwa0dDSTY3SUZPanpmVW5HbXdPaW1raE5kdnpQdnlrUnNJeHNjMVlURHFsMjl4cEs5SkU5b09NRXBGTGhRbmNvSXNkVjFENTlQV0g5QndRaC1URzRtTzNlSnJxNVVwVm9oc0J3?oc=5,CNBC,en,COVID oil price,covid19_pandemic,relevant,0,0,0,0,1
2020-03-30,Coronavirus: Oil price collapses to lowest level for 18 years - BBC,https://news.google.com/rss/articles/CBMiV0FVX3lxTE8zMUNsbTJrbGI0VkdKOUFSRnpxNU45VzZkTXgwaUJJV0Y2X0s1eUp5WTdQNnBfUWVFSDNwYjFrSEVtdDEtQUxsQ3A3dVRMU0Vha3p4cFlNbw?oc=5,BBC,en,pandemic oil demand,covid19_pandemic,relevant,2,-1,0,1,0
2020-03-31,Gas prices hit 4-year low - KUSA.com,https://news.google.com/rss/articles/CBMixAFBVV95cUxNejhSNGhleUg3NENXbHhGMVFyYXRWR0R1QjhaVFJpR09rcFBPdTdmZG0yUDJhOUdNU1hSZFpqRm0zRHQyeWVUUkN6QWJnaGhOdmExcmlDUTNrNFV4QTFkTE9mZENMZTlnR1B0d2ZwT01nV3dFSjV1NDhJTVFSc19nZG93VkRjSzBjNWFFQzdpd0ZqQzNyZklLb1B1Yk95TjRhcWY3YjdFRGRvUFhqZjVjR2lObjE5UU1ZdHNnbGlRT0pvZXBT?oc=5,KUSA.com,en,COVID gasoline price,covid19_pandemic,relevant,0,0,0,0,1
2020-03-31,Gas prices drop below $2 per gallon on average as coronavirus keeps drivers home - CNET,https://news.google.com/rss/articles/CBMikAFBVV95cUxOdm9XcUNfOXhUa1pyQTl0Nkt0TkRnU1NQclZRTWhULXMta3RhUWRRMl8xTkpBLXE0bWc5NlNHT2t3MG1nN1lHUmkxQ2xtcEVMUm5mYmk4SklGTEJaQ2h0SGwwMF9tMTR5OGRuZkdBbGFXazRMQkhXcG9iTjg2aktHTVpWdmFRR1NBdVJTWXpxT2Y?oc=5,CNET,en,COVID gasoline price,covid19_pandemic,relevant,0,-3,0,1,0
2020-03-31,Nevada gas prices drop below $2 as more people stay home amid coronavirus pandemic - mynews4.com,https://news.google.com/rss/articles/CBMiekFVX3lxTE1xeUcyVU9mRmRvZUN6LTYwN3JoU0RpMk92ZzFsT2RfRkJ2V0VMUFdwQS1UcWNhNDVNd3pkNnkxU3AycFFzVXljTVJ6MmtjV2Jrc0MzelNITVVNaC1KamlaV1YtODRFX3pNT2ZMblRkYWhGUDAxZWNGeVJR?oc=5,mynews4.com,en,COVID gasoline price,covid19_pandemic,relevant,2,-1,0,1,0
2020-03-31,"Iran coronavirus (Covid-19): Updates on the outbreak, measures & impact - Pharmaceutical Technology",https://news.google.com/rss/articles/CBMitgFBVV95cUxQU3VsUV9nSWZSbFJfWTVmem9UUmwtU003cEtvbFh2VmhWdnBJZWhXT2RyclhuVGl6b1I2NHl3ZXduV01lOG0zRkMwT1licDJLakRxaGJkMXFaWThMNlQxOGxnNDdxRHlVOGpidEJtcDAtbnRsWXE1UVZEaG1qck5jQkEtM3dxTnJVcHZMX3VyaG81TnBlUWVjWk44aWpJQ2owRE1Ea2ctSTdPRmliV0RqVmxSNWhPZw?oc=5,Pharmaceutical Technology,en,coronavirus crude oil,covid19_pandemic,relevant,2,2,1,0,0
2020-04-01,Gas prices fall as low as $1.26 in CT amid coronavirus outbreak - CTPost,https://news.google.com/rss/articles/CBMipAFBVV95cUxOcENubjdHNmotMmlfSGoxUTJGZU5wMmNRRXdNTUM1STQ0ZG1VSTdIQl95bUlvU1pCRFRWTFlrS2d3X2REOTRVcHVEZ2JyMFMtaUs1b1NnT0FRWnl4R3RRUXF1cHpyN1NyTkxVcVp0cW9RX3BJeHVFT2ZaYUlJa1ZLdm5ONUVpV2xCN3NMYWpLTlNHVHhrUmQ3aVdtYXMyV3pPUHN0Rg?oc=5,CTPost,en,COVID gasoline price,covid19_pandemic,relevant,0,-3,0,1,0
2020-04-01,IntelBrief: Oil Price War Clouds COVID-19 Response - The Soufan Center,https://news.google.com/rss/articles/CBMihAFBVV95cUxNVkRsT3UtWVY1RXBZN19qbG01dlc0eUYwbGIzWlBkVzNPdWdfMDh4aW9iZHdtaV9Ec0hLak5SZlRZVkJCZmJjRWpLX3R0WUE3dnpoZWdYSlZmd0J3dWFHUnk4cmtpakkzZnBjWWpGMm5xbTFrZUQ1UHBmTC1JemwzN0ZES0g?oc=5,The Soufan Center,en,COVID oil price,covid19_pandemic,relevant,3,3,1,0,0
2020-04-01,"Oil wars, petrol prices and COVID-19 - The University of Melbourne",https://news.google.com/rss/articles/CBMigAFBVV95cUxPNmo0SnNYY1Q4Nl81ZWdRQTdITDZIcXdUX1FZb0RNNWhSV3ZkUUNtOTJ0UEVDa0ZSOVBTWmloa3BXUjNfSnplY011V2tsZnNnOU9OdHpKaVRVU1lNd3ZIYmpteEplZWpIeDAwaVZDM09rME9rajVaa2oxclFaWlg0ZA?oc=5,The University of Melbourne,en,COVID oil price,covid19_pandemic,relevant,3,3,1,0,0
2020-04-01,Tackling COVID-19 in Africa - McKinsey & Company,https://news.google.com/rss/articles/CBMimAFBVV95cUxPTklQeVpHT193QU1KaENlWlNtMElmVUx3RV9vX3hGbVVybFBVT3BNWHowSnNoS1otcWpQd2g3TVhFTjAwRE9vQ0dYUVFfWVU3YmJWXy1xMGdfaVNPekJmMWdRWXlWdTZkVm43LW9VbmxaTmZSNVRGZ1BTUHJ0UkZzWjBPWlpCdG12dzhYVWNacWxhaGpjdUJ1UA?oc=5,McKinsey & Company,en,coronavirus crude oil,covid19_pandemic,relevant,0,0,0,0,1
2020-04-01,Coronavirus In Minnesota: Gas Prices Fall Under $1 A Gallon - CBS News,https://news.google.com/rss/articles/CBMirgFBVV95cUxQVWhQWW5lVTZKaUFlbTliVExVbnU0a2d4N2NRMU8zekZMeFlnRVJldUItN1ozMGlfalBlLU1ZNlRjU0xpSkVkSF9TNkxZMExFWDhoazM4cmhXNk5GYWZOM19WSmwyVzJwNm1iU3VHSDN6azNzWG9FMjhDT0RSTG5LTG5PeFpOWUtXaHBwalRrRzRvZGZ4TG9kWmZuMHUxTUtVclNBaXBxSHpoZzhndmc?oc=5,CBS News,en,coronavirus crude oil,covid19_pandemic,relevant,0,-3,0,1,0
2020-04-01,Will the coronavirus kill the oil industry and help save the climate? - The Guardian,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNeGh1OWJCN0w0Y0NZeEdMbk9JakJVd0JxTXVsdFdwWlA2UU5wNmhXT1Q2LXFtXzBjRnYzRU03V3lQWGdXWllmZG5sSlpMb2FXSUhEQ1o1b1pKdTZuQUVfSGpLNW1HOUFYcGVDNmNzMWEycFdQSXZKc21xWXRuQ1NydWxBU2hRSnFuWWlieHlnbFhQUVE4TDcyZ2VKOTc0U2lCZjFTY1ZHSnBVOWtTMW1scDFVZWlxYU42Xy1SMUdZMy0?oc=5,The Guardian,en,pandemic oil demand,covid19_pandemic,relevant,2,2,1,0,0
2020-04-02,Coronavirus: Gas-price plunge is not a good economic sign - Lakeland Ledger,https://news.google.com/rss/articles/CBMixAFBVV95cUxNTUxxNmtGZExUSFJrWTByVWVsbmlTaDh3eVowSU5xQnZfWGRMb3FkQXd0RnY2X0VfUWxNOVgzQnB6b3BoYmZfODN4Y2t3UDdvR29xamR2THYxX1B2dmY0cVc4MklJS2VJWFlUZkN2TlVrVy12elpkckVKdG9ERm5PNnhyaTB6ZmE1eEVrQ1FhWFduNHd5cHN3TlZzRTRwR2RrMlRsYlNGNlBNZDdmNGFIYndlUjNVNWJkOW1BSGZablZ4cTkx?oc=5,Lakeland Ledger,en,COVID gasoline price,covid19_pandemic,relevant,0,0,0,0,1
2020-04-02,Michigan gas prices fall to $1.65 per gallon; record low prices could fall further - Detroit Free Press,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNcWt6NE4tZWVoVFB6dkZ1Z2s0MU9faUdGRWN4bDBqZkpRRnBPa2N2YXpadUpNb24yckdHRkZlR1pBLTkydmFYc0VwZ0RGd0RUMjY3bVg4Qlo4TWhmZGwxekJhdlBwM3FvREh4X1dQYXRTQm01ZlVKcnBtUkJtbHM5M1NwLWpaZnJpYlNGTUJuX3RNOG91aXM5a0FBNHJkVklVMDBuOVMtWTFtV1RPM0VxX1pFZWdCdUQxUjZmTXpLS1ZSYzhDVkNxR1NxdV84Z2dmbmM1QjF3?oc=5,Detroit Free Press,en,COVID gasoline price,covid19_pandemic,relevant,0,-3,0,1,0
2020-04-02,"Oil Market Black Swans: Covid-19, the Market-Share War, and Long-Term Risks of Oil Volatility - CGEP",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPMV9IUUZOYkZJd0NUT1pkalROdjAxSHE2VTFZWmRYZnlCNV93N1BUbkpvQ1pJdTJOZE1tXzBmZUwyT3J2anB1RVhGRVN6d19KWEs2eGY3SWJWTXptQ0tEU3lHdkxtZzJnQnlCaVF0QlZHemg1ZUlDU1pxcjVJZnRGSFJ3Z2t1Y3ZObm9yMDZqa1RqRnd1anJ4R1dkZ0lsZm8xNkJIdWFuOTd5a2Zvd1FQLXFRbWZ2c21ld3NJQ3RDZlhKWDVOaEdwVUxTdDdyTjRk?oc=5,CGEP,en,COVID oil price,covid19_pandemic,relevant,3,3,1,0,0
2020-04-02,Saudi Arabia's big oil gamble will hurt the kingdom — but it'll likely pay off - CNBC,https://news.google.com/rss/articles/CBMiogFBVV95cUxPaUVfZkp2Tkwyb05qS1dhMFlTWHJiWUdWNUJmeWthLTdQaURYc3Q4WVFYZXI5VzlOdlZDa3hhM2Vua0c5OVFVTkxhUDZMZDhKaWZadWVXRk5GeWFGOExvVGx0THd3Sy1WMDFxTUQ1OFJQYXh6SmN0M0Q0ekhwRm9kLTNWcU56eWgyaFlIazEyUkoyMEs2UHVZZjRWVkJCTXNmM0HSAacBQVVfeXFMTlV2eV9qd1MzSjVPT25MYV9vRWpkSS1IcGFyX0syV3VvekY3aTdPd2tYMHNhZlhQTWRJaEM4T3dWVXV5Nk5jejBNZWN2ZFd1dWo4OVdQbDExdlpTTXdzOGZlVExaRXZ0Wk9iWmJEYTlKRXVNeDhsYklXUUxEYzByRFN4UG11Y3YySDZKeF9BelZKeXM1akFTS19NTUxLeG1DQkpxdUZERHM?oc=5,CNBC,en,coronavirus crude oil,covid19_pandemic,relevant,0,0,0,0,1
2020-04-02,Satellites Map the Global Flow of Oil – Demand Has Collapsed Due to the Coronavirus Pandemic - SciTechDaily,https://news.google.com/rss/articles/CBMitwFBVV95cUxPdTlSaDZpc2N3a2txcmNsdkJLT3B5MUk1dTlRamNSN00zNllQT1VoaGdaTFBqTmRCSy12NUZad2hzWVBGZDNJNm5WSzFrR2stRzhPVk4xRmNKczBZOWF2bXdtTDZxWUFWeWF4TEVnaFllZGNSYVpMNFFPeEdWQ0Zsa2NDVHRrdXFMaG9McUZodDZvbDZ0NS12Qm5zdlIxbUN5VDFybUczNGZHRGMtd05GT0xMbWNUZG8?oc=5,SciTechDaily,en,pandemic oil demand,covid19_pandemic,relevant,2,-1,0,1,0
2020-04-04,Florida Gas Prices Plunge 50 cents in 40 Days - ACG AAA Newsroom,https://news.google.com/rss/articles/CBMigAFBVV95cUxOVHJOT2J3dF96blBSS3ZRNnZuVWdhZGxsMWJBNlpfa204cE9PRENtYWpnZGZPcVJIM1k3eUFMV1F1d2tveWplWUp5Q0pXYTlXemdpekJJak1fV2tWcWhIZkxFY2E2cURMNHFTVU5nWlBwTXNWTkRPMzFqWGtyN0Fjcw?oc=5,ACG AAA Newsroom,en,COVID gasoline price,covid19_pandemic,relevant,0,0,0,0,1
2020-04-04,"Gas prices drop for coronavirus, but vary by 50 cents across SC. Who’s paying the most? - Hilton Head Island Packet",https://news.google.com/rss/articles/CBMidkFVX3lxTE5RMWVTV0VDNDYxd00zdHVQM1dSZEQ0U1h2VHYtX1JocWpCSkR4dnBxY0lUQm0zRjBJNGE4aVhfc0F6WWZZWm9tUGVCcU5PQl9nSE9BRldqVXlhX2xxU0JIaDBxWHFacG9HOEdFVHJBd1pWZ2p2Z0HSAXZBVV95cUxQcU82cWVydTlGOHRLYnQ2ZHZnRE5zZ1V4S3lTZlJONXF1SWkzWUJOVnFhNXJ0eEtIWEJfQnJham11NG5oR2xPOEQ3WjAxOTZXcGRMTEVOQWE0OUZJdk1nMUdlRXRrbGFqb2ZfSVR1TVdicDhMb2tn?oc=5,Hilton Head Island Packet,en,COVID gasoline price,covid19_pandemic,relevant,0,-3,0,1,0
2020-04-04,The 'Limbo dance' of oil prices due to the coronavirus may send the national average to $1.30 per gallon — here's why - Business Insider,https://news.google.com/rss/articles/CBMiogFBVV95cUxOenh2QlRDWEpiWUVVejVEVWJCMVI0U24ydGZXUmRjLVpGWHRNb1VObVFmck5ua1ZDcU5xZlUwdTBFWTZ3TTJzNTVNT3ZXYXUyV3lLMl9JNW9KUF9yOG1jeVJmRXlyVmgzWTJEWk1aREhCM1RlYTZlZHZTUjFzMXdmMk8tUkVQejhLdnViQkFyaTJ2c09LUU5XNVdBV3RtY3V6TVE?oc=5,Business Insider,en,pandemic oil demand,covid19_pandemic,relevant,2,2,1,0,0
2020-04-05,Trump lacks options in oil price war; Kissinger warns of “world on fire” - Atlantic Council,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNQy1fNVZKNlpBTlVVS3ZjekdhWHRlZ09mY21CaWlwekRKLUdab19uRlZVd0pCeVhXY3R1Rjg2Ym0xNjdPT0xXRFM4T29vNVFDNGs4cjBtalUzS1dKR25HUUd0RG5CMjhjR2o3QUVlQUlYOUZjMUJmWXRDbFlfYndZUG5HT2FNdHJreGFFUlVsUjBoWFAxeWZpdV9GckZ3dlFPQ25tS19RRzN0OXZSOHFLNWJ5QWVITHNwWllha1JkNzNsQUZUSVJ5djVqZERLekh4?oc=5,Atlantic Council,en,COVID oil price,covid19_pandemic,relevant,3,3,1,0,0
2020-04-05,Price War and Pandemic: The Oil Market Reaction - Baker Institute,https://news.google.com/rss/articles/CBMiigFBVV95cUxQYzJ3cG1RelVrVFdyanNZUkRPVUtMWlBJQ3oxcWJMbERucW12Y3N5NWRQRFVjOGZ3R1JrdGxWa2Y0NXNDdFFLQlBtS2xPNTlJNkd2U0dkdnFQYk1fclFERFJNRVVERHRLd2RJcVNHMmNaN3ZTdmpIUHU4UG5ReHZVYnZzeUJjemlzeUE?oc=5,Baker Institute,en,COVID oil price,covid19_pandemic,relevant,5,5,1,0,0
2020-04-06,GA gas prices continue to decline due to COVID-19 - Valdosta Today,https://news.google.com/rss/articles/CBMinwFBVV95cUxQRXZJejFpTVdFaFhKQUoxc0ktMnlHX1loMFJNV3JiTzVjNWw3X2JZZWZxNE1YeThCVUJYbXRSSkprOTdra09fRjV2ZTFHRmllOXRxYU5NYWx6RXNvX0tBRzlaZXp3S0xKWG0xcWdaSTIyZnJGUFpRYml5SXZ0ZU9JNDRVNkU4ZExEZ0FQa3VneER3SUZSbWlGX0lFR1BtUmc?oc=5,Valdosta Today,en,COVID gasoline price,covid19_pandemic,relevant,0,-3,0,1,0
2020-04-06,99 cents for gas? It’s one Columbia station’s way to ‘look out for the people’ - The State,https://news.google.com/rss/articles/CBMicEFVX3lxTE1CbjVad3htY1ZFc3ZVLW5vcnZUczlYV3UweXBYUkl6T2FCanM5bFlJcjFJa0hFYnlLYUszWm9rM1dlb2IzUU5xeW1jWEtxaTUwX1FLSTBTVm5VelM3QnZobVlMa3JURGl3SmFkT0FoSWLSAXBBVV95cUxNYlNCcG9VYTB6SUpMeHI5M0dSakVnUTN1R2N4UE1jRkt4MmtEYUViVGlFRkgzSWxTM0hSVGFfbE1PMUJ6MGpqOFg1WjJtdHlGcXZoVGg2OXkzNGkzMjI0TF9kVHloVWNXV05QcEliMU93?oc=5,The State,en,COVID gasoline price,covid19_pandemic,relevant,0,0,0,0,1
2020-04-06,"Texas oil producers start shutting wells as coronavirus, dispute hurt prices - The Texas Tribune",https://news.google.com/rss/articles/CBMirwFBVV95cUxOYzJsdzdkbVlnYUJ4dEJwQkJta1lwQkRaQ1FNeU9YLXlJbGhZVTVEa2pmRW5pY3hjNk5iRjB3SkIyV19mdXpVZGtHVFJhX1BhWWpfODZRUVZWQ2xKU3BGdEU2SElSbk9JTzNZVjZnZHF3bGZRQUFjZDNrRmx1ZDdJNVFLMDBSSmhyTWNaS0VKc29PWU9odWNKOEFONWJwQVZrMGo1dk5yWm1pb0VDV0xv?oc=5,The Texas Tribune,en,COVID oil price,covid19_pandemic,relevant,0,0,0,0,1
2020-04-06,Low Oil Prices Add New Challenges to Coronavirus Crisis - Time Magazine,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9VamV5Ym1Lc3E0YU0tYjdiM0Vsdll5Y3Bxd3Y1d1BSVjhCalBwcUZoaW94RW1CZllQalg3a2hYa0tUYUlnTWJEUzAzdGRHbUFxWTVOTWR2ZXRQd0Jm?oc=5,Time Magazine,en,COVID oil price,covid19_pandemic,relevant,0,0,0,0,1
2020-04-06,Dairy Market Hurt by COVID-19 and Oil Price War - czapp.com,https://news.google.com/rss/articles/CBMikAFBVV95cUxQY3l6VjAyRkZYV0FFZFVwQkdzRENNNGNpY0o2VUd0U2ZEbUZXN1UxMGpucm5KZkdPR2Y2ZnhvNWpvcFktQjJKaGFTR0Q0QVFtVk5WWFZRQ01jN1lvYWRrV3JqbGFIMzEwTDZ2T0hzWDN4X0V5OUIwQXVlcFpFMXVsWEtHN2prQkpRRzhpR2tqYjc?oc=5,czapp.com,en,COVID oil price,covid19_pandemic,relevant,3,3,1,0,0
2020-04-08,Understanding the impact of the COVID-19 outbreak on the Nigerian economy - Brookings,https://news.google.com/rss/articles/CBMirgFBVV95cUxNQ243aG9vOHIxLWlwM3JUWnFQS1ZmRlpOS29PZjRTLVBLdkVEZE1sb1MyQUl4em5rdWVXdzF1SlloOGdQdW54RkpCWExoMHNRQ3g1NVVNcHZyU3F1X0hFdHVwWDZvY1NEc2t5LV9XUjhFejcxbHpHY2ZGNElxVjBodEJvNkVVcU5SWllXODR0UVlKbGo2TkFURFo4dzRKQW5zN0lUUzdPRGJoRFBnOUE?oc=5,Brookings,en,COVID oil price,covid19_pandemic,relevant,0,0,0,0,1
2020-04-08,An unprecedented plunge in oil demand will turn the industry upside down - The Economist,https://news.google.com/rss/articles/CBMiugFBVV95cUxPcTZXa1V3Sm5Kd1h5MFFnZVlVdzdtZTJ1WW0yTTVkeG5RNURuc1FWNi1Uck5lbTV5ZHNvdGxXY2J2TVFGRFhWcVdaN0JYUWNzLXphaXNfeFlFUTFYUDE4Tk84emlOY1paTExaVW9uaFZLclB1blJ0VzdDcUsyREtnMDQyNnMwU3p2b1NTTkt4WHdnY083NVFZTHh5NnlXVFZrUGxzLUlqQWpLUWQtRW0zdHQ0QjJzZkZBUUE?oc=5,The Economist,en,pandemic oil demand,covid19_pandemic,relevant,2,2,1,0,0
2020-04-09,Coronavirus Impact: Gas Prices Fall Below $0.80 In Some Parts Of Minnesota - CBS News,https://news.google.com/rss/articles/CBMisgFBVV95cUxPTGFfM2hhTl85ZG1fUWYtVENyUUZDb3lnb0ZzdEZhOFZpOFhsd0MtckRZdXhyUF9fUGZrdnJvLWxxX2dJNE54SDA3T0xVRXY1R29QdUJJcTFkSDJab3ZwaXNOQThlSWRNdFBtcm1WNVZEX0JCem9BTXpKREVBLVN1RTJKZjJGUmg0YjJGd2pBNGs5dUQtalJ5T2dRNDJRejNKMFRUUXhySEtFbXVsaGN0Ymp3?oc=5,CBS News,en,COVID gasoline price,covid19_pandemic,relevant,0,-3,0,1,0
2020-04-09,Gas Prices As Low As $1.15 In Massachusetts Due To Coronavirus Outbreak - CBS News,https://news.google.com/rss/articles/CBMikwFBVV95cUxQU0Q1ZGdyYVZRS3hHdjlYVU9kTGFqYnNlR2pWYURseXZMRWtHZlJqdklfM2p2U2pzTTVfOVpCa0N4emE2b0d1RDZDQ2RnZm41VzE2V3BhUklqZjFPTjNjcEtZa25LNF84RENkVE96M2dNTUF3dXp1ZWVYSGVBLVZPMHBnZFBUT1dUS0dqUXlOak5fVlU?oc=5,CBS News,en,COVID gasoline price,covid19_pandemic,relevant,0,0,0,0,1
2020-04-09,See how far gas prices have plummeted in every state across the US since the start of the coronavirus pandemic - Business Insider,https://news.google.com/rss/articles/CBMilgFBVV95cUxNWTg3Mm9HQ1dCbkI4SzBjVVR2a0tpNHE0Z0xfakRyZlRhZlJPajZzY3NmOW1PUVdvd1hLTVNkWmpHeUJWMDA4MHlOQl81WW5pSlc3V3VUdk1DNUNPeEYySmc4NmlhVTBsVU0wQkJRb204dWdOcWVFc0ZGMXoxMllLa2kxRWxlZFFieFNhZTdMZGdRaGtuWFE?oc=5,Business Insider,en,COVID gasoline price,covid19_pandemic,relevant,2,2,1,0,0
2020-04-09,AAA Texas: Gasoline Demand Is At Lowest Level In 52 Years Due To Coronavirus Pandemic - CBS News,https://news.google.com/rss/articles/CBMijgFBVV95cUxPNDRpNG9EalZBZTZ0UnJHMVVFSmptZUZnd2ptTG1qbTdJUUxGSTBhMTlhT0lCSGhpNGplZGcta0tRQU5LZnRzRjMtS0dOV2Jxckd3aGY2SU10V09BUGdXUFZ3NFZNdDJPM3ZEcUtmYmpNaUxVdV9aVEZRckt2QWgwNGZzcFNFdFpObzhzTDhB?oc=5,CBS News,en,COVID gasoline price,covid19_pandemic,relevant,2,2,1,0,0
2020-04-10,How the Pandemic Wiped Out Oil Demand Around the World - Bloomberg.com,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPUFFkaG5ZLWZ2NEtJcGN0bGFra2l6Q1ZUd2pWYk51cGQ2Wmd1QWRaamg3dlRrSWE3VTE3VFQ1TS1VWUNQS1R1bXR3YVJESWFiZGVvM0ZtUVFsWXg3Q1A3aDFLSVE3Y2cybjN3anJtX2JFc3Y0NmV2WEdWTmdIdVJuT2h1Mlpwa0JmNDVjVkRYY1NYeG1CX0RxUkgyb21meEw5VGN1Q3FYYTA?oc=5,Bloomberg.com,en,pandemic oil demand,covid19_pandemic,relevant,2,2,1,0,0
2020-04-12,US backs Opec deal with cuts to boost oil price - BBC,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9na2p6TWJmc3BYM0h4dmpoOHBUcEVWSllNd0JlN1hkREFtXy1FRDdLUVFQRWJyczM1cTQ0NjExV3NnakZwamJzQkFwVzR2QXlnSkRzdw?oc=5,BBC,en,COVID oil price,covid19_pandemic,relevant,0,0,0,0,1
2020-04-12,"OPEC, Russia approve biggest-ever oil cut to support prices amid coronavirus pandemic - Reuters",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPN0ZwWlBRMHFQX1N3V1NOVDVscWpLSXNHbGhTb1hqVnlaZ19PV0dQTGtHakFXQlJIckh1eXlvTi1rNkpxZktFMGxKanRZYjkxcTYxZHhBLU8wWnV3Zm5WNGpIMWR1ZzdhLVdkdlowYmZiOGtfSzdvTFhVU1dZeEt5LXAtNXBkcmhRWS1mSGNSdVo5Sjl2QzgxWERrNV9DNExCMnB6eldTdWh3bUpFREFfbDlwM0NhS3RaQzZveWxLcjEwT3JfTHg3aFdvQXVNOGRj?oc=5,Reuters,en,pandemic oil demand,covid19_pandemic,relevant,2,2,1,0,0
2020-04-12,"OPEC, oil nations agree to record-setting oil production cut amid coronavirus pandemic - Global News",https://news.google.com/rss/articles/CBMibkFVX3lxTE9RelpseE5WczFrMExGUm1iLXExa1NwdTFhVnBRZXlLa21YdXdVc3B6SjVUMm1fT1FtNUpIbjZJQjh6Rnp0ejdJU3hkcEd3T2ZIUVFQU3ZyblIwZ29TMFhXVk9xU0paMTk4ZlFSRDl3?oc=5,Global News,en,pandemic oil demand,covid19_pandemic,relevant,2,2,1,0,0
2020-04-13,Gas prices in Idaho plummet to around $2 amid COVID-19 concerns - East Idaho News,https://news.google.com/rss/articles/CBMiowFBVV95cUxPS296Zk9kSTc3Q2RGRTA0SmVmazRkcUZNT2ViSDdLNFpsVEJwRzl3SFcxYXdjNFRJbXdIcXI0WkdQc0VRTUNkUjNQSlRkQ1lXQWJtcGk3TVpMRk9PNXNpeGV5UVRVRzl2a3oxeDFkYWJWYzNCOWd3RWllSUMyX3JYSHY3N3U1bVd0N3MtLWFoVnVxVGFDY1hmMWRHX3g0bWJxU2tz?oc=5,East Idaho News,en,COVID gasoline price,covid19_pandemic,relevant,0,0,0,0,1
2020-04-13,Coronavirus in Spain: time to revamp the Moncloa Pacts - Real Instituto Elcano,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPbzJremNJQjVraUhfSlVYS2hqaTRUTnQxX1NfUkhseVM2eGxxZjE2SWVGZWxaalBiZVFRMDA1WFFPczBPT3ZjWHBybVVqWVFPcktSQUdob0c1aE9GNWNkSEMxTUY0VGJFSGlTZVctQjVGT0JKNXQ0MzlWSXZkS0ZHSEdpUmI0VHlodlo0eGZQLXBRTU5VbFdCTFVmcjNlVTJhOWROcFVwNTV0UQ?oc=5,Real Instituto Elcano,en,coronavirus crude oil,covid19_pandemic,relevant,0,0,0,0,1
2020-04-14,Ohio gas prices drop due to COVID-19 stay-at-home order - NBC4 WCMH-TV,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPTEQxTjdHcjJGVWZsVUZFc2hHWjV1UWpHT3JoTFk1VlpRM0dzcGV4OFZ4QzloMU5GdkxJdXJibGtfTVhITjlKcU8wakVFQnRlNVRnMm9IVEZwOXlMMGxKU3NCdzRBSk8zTjdJa080Sl9NYlNNSUVYVTk4MERVT2dMaWRJS2JvZEFPdVZZTEEtdkpyZzlfcWdhelhxWEhJYkJKYVlFNGVabWQ5SDTSAbABQVVfeXFMTzJITkZ6Rnk5Y2dYMlRGWV94UjVJdHRDWWxiSVBJSVpwVmstV2liWTVMWHNWeVdBbkwtdXlsUE5UQktYdFI4cjQzMTBPYVVZZElsUENDUnoxZ1dWTnhaMWZGa3g1R2NxMjV3SjFuQ3VTblN4UE1obkhMUjc2bDduU0dvQVhWcVAxc1BCU3l4OVNhVGFjekpUaW9Ealk1UjVMUnpaWTlPUFM3aWtjMDVmbUg?oc=5,NBC4 WCMH-TV,en,COVID gasoline price,covid19_pandemic,relevant,0,-3,0,1,0
2020-04-14,Wisconsin drivers take advantage of gas prices dipping below $1 per gallon - TMJ4 News,https://news.google.com/rss/articles/CBMisAFBVV95cUxPR1Z5T2VNRXhvbEI1WmxxRUtVTFlpRXdZOEZpWXdpM3lqaFFLVnQ3dVJlbURuanA0azlyWmtfaDQwWThabnlDQWI0ZjlrS1g3QnUyYXVzd1Fvak5wY1lUNzRaT1JCekxyb2tZNktuQU41WS1ISVNITGR0cWx0M2FJd3lWYTFxSU9QcDhzWXBNcGlTcy16VXlIcXB2ajNQZEtxZFlsbExuajV6YVpHOWZQYg?oc=5,TMJ4 News,en,COVID gasoline price,covid19_pandemic,relevant,0,0,0,0,1
